unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
508,scene,corridor-s,0.029818184204137604,pink-c,18491188.0,3574312.0,250715.0,0.011492893466518236,person,14523849.0,1980944.0,465237.0,0.029005603397001763,hand,398768.0,1053658.0,39544.0,0.02798818301882252,corridor-s,1530368.0,980856.0,72712.0,0.029818184204137604,freckled,1555456.0,103373.0,8863.0,0.005371625839562755
72,scene,lobby-s,0.02929669868319301,black-c,139916835.0,3695582.0,829345.0,0.005808426645982235,building,35246027.0,2602057.0,1020506.0,0.027710375089016172,balcony,317196.0,950624.0,24779.0,0.01993417755327459,lobby-s,815360.0,2023711.0,80808.0,0.02929669868319301,,24924928.0,173770.0,170835.0,0.006853174698529111
38,object,dog,0.029091558340899527,pink-c,18491188.0,3626326.0,123410.0,0.0056110492157352716,dog,3793935.0,1410782.0,147133.0,0.029091558340899527,head,4946761.0,1013540.0,151734.0,0.02612244982282205,airplane_cabin-s,275968.0,444505.0,20081.0,0.02867108704839575,freckled,1555456.0,232078.0,32491.0,0.018512936720068967
179,scene,plaza-s,0.028184863463416636,white-c,72511065.0,3743345.0,544818.0,0.007196155541295216,building,35246027.0,3500324.0,1053067.0,0.027937788599157347,coach,689166.0,1418570.0,30444.0,0.014655618950056131,plaza-s,439040.0,1490681.0,52898.0,0.028184863463416636,,24924928.0,322231.0,313796.0,0.012585386094928309
243,part,screen,0.028094273326390796,black-c,139916835.0,3585202.0,854811.0,0.0059924824615937506,tvmonitor,1019561.0,1190949.0,53998.0,0.02503950824294045,screen,677188.0,663486.0,36636.0,0.028094273326390796,corridor-s,1530368.0,648395.0,55993.0,0.026377327736872107,interlaced,1630720.0,83403.0,10183.0,0.005976149394931746
326,part,headboard,0.02708085860873656,orange-c,30348501.0,3612740.0,339777.0,0.010105954934026669,fireplace,390206.0,998299.0,23996.0,0.01758581291878617,headboard,500152.0,556441.0,27859.0,0.02708085860873656,hotel_room-s,2207744.0,849653.0,64077.0,0.021406665508532333,interlaced,1630720.0,43933.0,10152.0,0.006099125203289154
466,scene,bedroom-s,0.026783328696531678,orange-c,30348501.0,3658252.0,232101.0,0.006872047119834129,toilet,310112.0,1549930.0,47391.0,0.02614458050667227,headboard,500152.0,1017441.0,35611.0,0.024029306698731833,bedroom-s,19167232.0,1327239.0,534592.0,0.026783328696531678,,24924928.0,54031.0,47260.0,0.0018955787970968204
35,object,bed,0.0262120733421843,red-c,21004512.0,3717649.0,170462.0,0.006942981827856394,bed,5899566.0,1233277.0,182191.0,0.0262120733421843,headboard,500152.0,764584.0,17146.0,0.013743297076764001,childs_room-s,965888.0,1061789.0,48950.0,0.024738127088779805,chequered,1530368.0,23184.0,6024.0,0.0038926597773998274
66,object,fence,0.025587170083028573,green-c,63326720.0,3727100.0,501115.0,0.007529596280121146,fence,2236367.0,3036672.0,131556.0,0.025587170083028573,coach,689166.0,1084991.0,42472.0,0.024526400586711787,hospital-s,175616.0,1613224.0,44552.0,0.0255416536718707,,24924928.0,334809.0,282296.0,0.011302038507467598
374,scene,corridor-s,0.02555867011290415,yellow-c,34166024.0,3609695.0,657244.0,0.017706654166153107,cat,4163987.0,1211300.0,73032.0,0.01377376229547617,ear,784263.0,708809.0,25908.0,0.017658557598196248,corridor-s,1530368.0,441648.0,49146.0,0.02555867011290415,spiralled,1605632.0,135404.0,10191.0,0.005887875575224818
85,scene,rope_bridge-s,0.025326744084899093,grey-c,159331282.0,3707232.0,868256.0,0.005353978039549028,boat,1245134.0,1257991.0,50668.0,0.020660097200480988,stern,184796.0,395363.0,11226.0,0.019731673149562423,rope_bridge-s,188160.0,566218.0,18634.0,0.025326744084899093,cobwebbed,1505280.0,470558.0,34035.0,0.017527524676808102
342,object,train,0.02439478237210096,yellow-c,34166024.0,3719273.0,635912.0,0.017071744942903085,train,1646804.0,2140782.0,90197.0,0.02439478237210096,head,4946761.0,1032784.0,81580.0,0.013831889473742214,excavation-s,150528.0,1055342.0,28264.0,0.024001236406743853,zigzagged,1618176.0,293462.0,19952.0,0.010547204980107692
138,scene,bus_interior-s,0.024128281342504714,black-c,139916835.0,3622552.0,1089935.0,0.0076513807859366146,building,35246027.0,1673484.0,503312.0,0.013821101977172302,coach,689166.0,575789.0,12184.0,0.00972564020080286,bus_interior-s,351232.0,991138.0,31626.0,0.024128281342504714,,24924928.0,196398.0,180670.0,0.00724399550677416
212,object,grass,0.022752703319927278,green-c,63326720.0,3705293.0,555360.0,0.008354211214574837,grass,12961339.0,3237139.0,360360.0,0.022752703319927278,wheel,1513439.0,1536369.0,55367.0,0.018489928504184922,parking_garage-indoor-s,288512.0,1400193.0,26629.0,0.016021529701409562,,24924928.0,325316.0,294337.0,0.011794281810715195
284,scene,classroom-s,0.022508568202170013,white-c,72511065.0,3724818.0,419272.0,0.005530081000323267,desk,916228.0,1119371.0,38193.0,0.0191213003265235,top,381885.0,591100.0,18704.0,0.01960009682682564,classroom-s,639744.0,781865.0,31294.0,0.022508568202170013,,24924928.0,42642.0,39955.0,0.0016028408654418002
95,object,plant,0.021842914925739167,green-c,63326720.0,3710384.0,921988.0,0.013945192200827418,plant,3760075.0,1631579.0,115252.0,0.021842914925739167,water tank,81859.0,423659.0,8135.0,0.016355605237814718,rope_bridge-s,188160.0,946031.0,19088.0,0.017117701234773828,veined,1806336.0,762646.0,51334.0,0.020389665274891486
330,object,airplane,0.021822835858548037,black-c,139916835.0,3778197.0,865937.0,0.006062749329889684,airplane,1293178.0,2186187.0,74308.0,0.021822835858548037,torso,7669375.0,1249906.0,176214.0,0.020154712299471113,closet-s,990976.0,875259.0,37961.0,0.02076329915537824,stratified,1568000.0,318417.0,30382.0,0.016369303380593576
294,scene,bathroom-s,0.021664482269365067,grey-c,159331282.0,3717452.0,1410231.0,0.008724598247485626,fence,2236367.0,1830035.0,62414.0,0.015587958805071344,pot,422616.0,837686.0,10188.0,0.00814965675130428,bathroom-s,9257472.0,788939.0,213035.0,0.021664482269365067,grooved,1505280.0,231418.0,14146.0,0.008212233941268536
244,scene,home_office-s,0.020365056314835015,yellow-c,34166024.0,3573768.0,299186.0,0.00799094971913649,painting,2207098.0,1138453.0,40899.0,0.012376189686538855,hair,989801.0,761787.0,17920.0,0.010336465805448333,home_office-s,1317120.0,591982.0,38103.0,0.020365056314835015,freckled,1555456.0,41993.0,5411.0,0.0033987882198791737
235,scene,ice_cream_parlor-s,0.01641910350909237,orange-c,30348501.0,3538181.0,310076.0,0.009234882167661615,tvmonitor,1019561.0,823635.0,20696.0,0.011355829903978052,screen,677188.0,461798.0,15981.0,0.014230568875472504,ice_cream_parlor-s,150528.0,366995.0,8360.0,0.01641910350909237,chequered,1530368.0,132749.0,21527.0,0.013113505808393083
